fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
2018-03-19,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,4","1,8","11,6",04:20,"19,3",14:20,30,"4,2","14,4",23:40,"5,1","1016,0",10,"1007,6",19
2018-03-20,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"11,8","0,0","8,2",06:20,"15,3",14:10,99,"6,9","17,5",Varias,"8,6","1020,0",24,"1011,2",00
2018-03-21,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"11,6","0,0","7,0",07:00,"16,1",15:20,29,"6,4","15,0",09:10,"10,1","1022,9",Varias,"1019,0",03
2018-03-22,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,2","0,0","8,3",06:20,"18,0",15:30,26,"6,7","14,4",12:20,"7,3","1023,7",09,"1021,6",16
2018-03-23,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"12,8","3,8","9,1",04:20,"16,6",16:50,99,"3,6","15,3",Varias,"0,0","1022,1",00,"1009,6",24
2018-03-24,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,4","0,3","10,8",05:10,"18,0",15:30,29,"8,6","21,1",09:20,"0,0","1013,3",22,"1004,4",04
2018-03-25,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,7","0,0","9,3",05:40,"18,1",15:40,30,"3,9","15,3",16:00,"0,2","1017,7",24,"1008,6",13
2018-03-26,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,4","0,0","9,3",03:00,"21,5",15:10,29,"5,6","12,5",13:40,"10,1","1025,6",23,"1017,7",00
2018-03-27,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"18,0","0,0","12,1",00:30,"23,8",16:50,27,"4,7","11,7",06:10,"9,5","1025,4",10,"1022,3",17
2018-03-28,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"17,2","0,0","9,7",04:30,"24,8",15:30,99,"1,9","8,3",Varias,"8,6","1022,4",00,"1013,7",18
2018-03-29,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"18,0","0,0","12,6",23:59,"23,4",16:10,29,"3,9","10,8",Varias,"6,5","1014,2",09,"1009,4",17
2018-03-30,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,0","0,1","9,7",06:20,"18,4",16:40,27,"2,8","15,0",16:30,"3,5","1013,9",23,"1010,2",15
2018-03-31,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,4","0,0","11,0",02:40,"19,9",15:30,29,"5,3","13,9",05:10,"10,1","1018,3",10,"1013,3",03
2018-04-01,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,4","0,0","7,4",06:30,"19,4",15:40,26,"2,5","9,7",01:10,"10,2","1017,5",00,"1010,8",19
2018-04-02,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,0","0,0","9,7",06:30,"20,3",11:50,99,"3,6","9,2",Varias,"7,3","1011,4",00,"1007,4",Varias
2018-04-03,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"18,0","0,0","11,9",03:40,"24,2",15:20,18,"3,3","9,2",14:50,"9,0","1014,3",24,"1009,5",15
2018-04-04,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"16,5","0,0","9,8",06:30,"23,2",15:10,26,"3,1","10,8",13:20,"10,2","1019,1",22,"1014,3",00
2018-04-05,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,4","0,0","9,6",06:30,"21,1",12:50,26,"2,8","10,3",01:10,"10,2","1018,8",07,"1013,8",24
2018-04-06,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"17,4","0,0","13,3",03:00,"21,4",13:30,12,"2,5","9,2",12:30,"8,3","1013,8",00,"1007,0",18
2018-04-07,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"16,0","2,4","12,0",23:59,"20,1",15:00,27,"5,0","12,5",12:40,"2,1","1010,9",22,"1005,9",03
2018-04-08,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,2","0,1","9,6",06:10,"20,8",15:40,30,"3,6","12,8",10:30,"8,8","1013,8",11,"1009,7",02
2018-04-09,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,8","0,0","9,7",05:00,"20,0",15:30,30,"2,8","11,7",00:00,"10,4","1014,3",22,"1011,4",04
2018-04-10,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"12,0","8,7","7,5",04:00,"16,5",12:20,21,"3,6","16,9",13:40,"0,1","1014,0",00,"999,2",17
2018-04-11,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,6","0,0","9,7",04:20,"19,6",14:20,29,"5,0","15,3",14:40,"9,0","1009,7",24,"1002,2",Varias
2018-04-12,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,0","5,9","9,5",23:50,"16,6",12:00,28,"2,2","12,8",16:40,"0,9","1009,6",00,"1003,5",17
2018-04-13,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"10,2","15,7","7,5",05:20,"13,0",18:20,09,"3,3","14,4",15:20,"1,2","1012,4",24,"1005,3",03
2018-04-14,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"16,2","0,0","9,6",00:00,"22,7",15:00,29,"5,3","11,7",Varias,"11,8","1019,3",23,"1012,2",01
2018-04-15,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"18,2","0,0","12,5",02:30,"23,9",14:40,34,"4,4","10,3",11:40,"11,4","1019,4",10,"1016,2",16
2018-04-16,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"17,6","0,0","12,8",06:00,"22,4",15:20,27,"7,8","14,4",21:30,"11,9","1019,9",24,"1016,7",02
2018-04-17,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"16,6","0,0","11,9",06:20,"21,4",13:00,28,"3,6","12,5",01:30,"12,2","1024,0",24,"1019,9",00
2018-04-18,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,1","0,0","10,0",06:10,"20,2",12:00,99,"3,3","7,2",Varias,"12,3","1023,9",00,"1022,0",18
2018-04-19,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,6","0,0","10,4",06:10,"20,9",11:00,13,"3,9","8,9",14:00,"10,9","1023,2",00,"1018,8",17
2018-04-20,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"17,6","0,1","15,3",01:50,"19,8",13:20,06,"3,9","15,3",22:30,"3,0","1020,2",00,"1014,0",23
2018-04-21,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"17,6","0,0","14,4",06:50,"20,8",13:30,17,"1,7","8,3",00:00,"3,0","1015,1",04,"1011,8",18
2018-04-22,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"18,4","5,5","14,0",06:20,"22,8",13:00,20,"1,4","9,7",21:30,"8,0","1013,9",22,"1010,3",17
2018-04-23,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"19,1","0,1","15,4",05:50,"22,8",15:00,18,"2,5","12,5",17:40,"1,1","1013,9",10,"1009,5",17
2018-04-24,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"19,4","0,0","15,4",05:30,"23,4",14:00,18,"3,1","12,8",19:30,"3,0","1015,2",22,"1010,1",02
2018-04-25,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"18,2","1,4","16,0",22:20,"20,5",14:30,08,"3,9","10,3",08:50,"0,3","1016,6",23,"1012,6",05
2018-04-26,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"18,2","0,0","14,8",05:00,"21,5",09:20,13,"5,0","9,7",16:00,"7,4","1018,4",22,"1013,7",04
2018-04-27,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"20,8","0,0","14,7",04:40,"27,0",15:50,17,"4,7","8,9",12:50,"2,8","1017,7",00,"1011,0",16
2018-04-28,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"18,9","0,0","13,7",06:00,"24,1",11:20,20,"3,9","12,8",13:00,"12,6","1012,6",23,"1008,3",17
2018-04-29,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"16,6","0,0","11,5",05:30,"21,8",15:40,26,"3,6","11,4",10:30,"9,2","1017,5",23,"1011,9",02
2018-04-30,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,6","0,0","10,2",03:30,"20,9",12:50,29,"5,0","11,4",12:10,"7,6","1017,3",00,"1013,2",16
2018-05-01,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,8","9,9","9,8",23:59,"19,8",10:40,99,"4,4","9,7",Varias,"6,6","1016,7",23,"1013,7",13
2018-05-02,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"16,3","0,0","9,6",03:10,"23,0",14:20,24,"5,6","10,3",10:40,"10,6","1016,6",00,"1013,8",17
2018-05-03,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"19,6","0,0","13,6",05:10,"25,5",18:40,28,"5,8","11,7",06:40,"12,6","1015,5",00,"1009,1",18
2018-05-04,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"18,6","0,0","15,0",23:59,"22,1",16:40,09,"4,2","9,7",11:40,"8,3","1015,0",24,"1008,7",04
2018-05-05,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"16,7","0,0","12,3",05:00,"21,1",14:20,13,"3,1","8,3",12:10,"12,6","1016,5",10,"1014,2",04
2018-05-06,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"16,8","0,0","12,7",03:50,"20,8",11:10,07,"3,1","9,2",11:30,"12,3","1016,5",10,"1013,6",17
2018-05-07,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"18,6","0,0","14,3",04:20,"23,0",13:20,14,"3,1","10,3",14:00,"6,8","1015,9",08,"1012,8",15
2018-05-08,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"19,6","1,0","13,6",03:30,"25,6",10:30,28,"2,5","10,8",09:40,"9,5","1014,6",00,"1008,8",16
2018-05-09,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"24,1","0,0","19,5",23:59,"28,7",13:40,32,"6,1","13,9",15:20,"12,3","1012,3",Varias,"1009,3",04
2018-05-10,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"22,2","0,0","16,8",23:50,"27,5",14:50,28,"5,3","13,3",01:40,"8,6","1016,7",24,"1011,3",03
2018-05-11,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"18,6","0,0","14,4",04:00,"22,8",16:10,14,"3,6","9,7",15:40,"12,5","1018,8",10,"1015,6",18
2018-05-12,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"21,2","0,0","15,4",03:20,"27,0",14:10,28,"7,8","13,9",07:00,"12,5","1017,6",23,"1013,8",17
2018-05-13,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"18,6","0,0","13,5",06:10,"23,8",11:50,30,"5,3","13,9",02:50,"10,9","1019,7",22,"1017,4",Varias
2018-05-14,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"16,6","0,0","10,8",05:20,"22,5",09:30,13,"4,2","8,9",12:00,"13,1","1019,2",00,"1014,9",17
2018-05-15,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"17,5","0,0","10,9",04:50,"24,1",10:20,10,"3,9","9,2",13:10,"13,1","1016,4",11,"1013,9",17
2018-05-16,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"16,8","0,0","11,8",04:40,"21,8",12:10,13,"3,3","9,7",14:40,"13,0","1015,4",00,"1011,8",19
2018-05-17,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"18,8","0,0","13,6",05:50,"24,0",11:10,14,"4,2","11,4",13:10,"9,8","1016,5",23,"1011,3",04
2018-05-18,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"18,2","0,0","14,9",04:00,"21,5",13:40,99,"3,1","7,8",Varias,"12,4","1016,6",11,"1014,6",18
2018-05-19,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"18,2","0,0","14,1",05:30,"22,4",15:30,13,"3,9","7,8",13:10,"10,0","1016,7",10,"1014,5",16
2018-05-20,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"19,3","0,0","16,0",03:50,"22,6",13:10,13,"2,2","8,9",13:00,"3,9","1015,3",00,"1012,0",20
2018-05-21,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"18,6","1,2","14,2",03:50,"22,9",12:40,13,"3,9","10,3",13:00,"5,9","1013,5",Varias,"1011,4",13
2018-05-22,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"19,4","0,0","14,2",04:20,"24,6",13:30,12,"4,4","8,9",Varias,"12,9","1015,1",23,"1012,2",03
2018-05-23,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"19,6",Ip,"14,0",04:00,"25,2",13:10,14,"3,6","7,2",11:50,"4,1","1015,6",09,"1012,7",17
2018-05-24,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"21,0","2,7","15,8",04:10,"26,3",15:10,99,"3,9","10,3",Varias,"11,9","1013,3",00,"1010,9",16
2018-05-25,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"21,0","0,0","16,8",05:30,"25,2",13:10,22,"4,4","11,7",18:20,"10,6","1013,2",08,"1010,8",17
2018-05-26,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"19,9","0,0","14,7",04:10,"25,1",13:20,17,"3,6","9,2",15:40,"13,3","1013,1",06,"1010,1",18
2018-05-27,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"23,5","0,0","18,4",04:40,"28,6",15:00,17,"3,3","11,7",12:50,"8,1","1014,8",23,"1011,7",17
2018-05-28,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"23,0","0,0","17,4",04:20,"28,5",13:50,29,"3,9","10,3",08:50,"9,1","1014,6",00,"1011,1",17
2018-05-29,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"21,6","0,2","17,1",23:50,"26,0",16:50,20,"4,4","12,5",15:10,"6,2","1015,0",24,"1011,9",17
2018-05-30,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"21,0","0,0","15,6",04:30,"26,3",13:20,29,"4,2","9,7",08:50,"6,3","1016,5",Varias,"1013,7",Varias
2018-05-31,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"21,6","0,0","17,1",23:59,"26,2",15:10,99,"5,0","10,8",Varias,"13,3","1017,9",22,"1015,2",04
2018-06-01,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"19,8","0,0","16,1",01:50,"23,6",14:10,99,"3,9","9,2",Varias,"12,1","1018,1",Varias,"1015,3",17
2018-06-02,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"20,0","0,0","15,0",23:59,"25,1",12:00,29,"4,7","14,4",14:20,"7,9","1017,1",24,"1014,2",14
2018-06-03,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"21,7","0,0","12,9",04:50,"30,5",14:10,27,"3,3","12,5",11:50,"13,0","1017,1",01,"1012,5",17
2018-06-04,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"24,6","0,0","19,3",05:20,"29,8",15:30,29,"6,4","13,9",23:00,"11,4","1015,2",07,"1012,5",17
2018-06-05,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"22,9","0,0","18,7",23:10,"27,1",14:10,28,"7,2","13,3",13:30,"9,8","1014,2",22,"1012,0",15
2018-06-06,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"22,6","0,0","17,3",02:20,"27,8",15:40,30,"5,0","11,4",Varias,"7,9","1017,5",23,"1013,1",15
2018-06-07,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"23,1","0,0","17,7",02:50,"28,5",14:10,16,"6,1","11,7",15:40,"12,9","1017,5",08,"1014,3",18
2018-06-08,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"22,4","0,0","16,4",04:30,"28,5",16:20,07,"3,6","11,4",13:50,"10,3","1015,3",00,"1011,0",17
2018-06-09,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"23,2","0,0","18,8",05:40,"27,7",14:00,21,"5,3","12,8",14:40,"7,7","1014,1",09,"1010,8",17
2018-06-10,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"23,4","0,0","17,7",04:10,"29,1",14:30,28,"5,6","13,3",09:30,"11,7","1013,6",23,"1010,5",17
2018-06-11,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"24,3","0,0","19,2",04:50,"29,4",14:20,30,"6,9","13,3",10:30,"13,0","1014,6",23,"1012,2",Varias
2018-06-12,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,0","0,0","18,9",04:10,"31,0",14:50,29,"5,3","13,3",12:40,"12,8","1015,9",23,"1013,1",17
2018-06-13,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"27,6","0,0","22,3",03:40,"32,8",14:50,99,"4,4","12,5",Varias,"12,2","1015,6",00,"1011,9",16
2018-06-14,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"24,2","0,0","19,0",23:30,"29,5",08:40,28,"4,7","10,3",05:20,"13,1","1013,8",24,"1011,5",17
2018-06-15,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"21,2","0,0","16,8",23:59,"25,7",13:50,15,"5,0","8,3",16:20,"12,9","1015,2",10,"1012,4",17
2018-06-16,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"21,8","0,0","16,5",00:40,"27,0",15:30,14,"3,3","8,3",13:30,"13,3","1015,8",24,"1013,0",03
2018-06-17,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"23,4","0,0","17,6",04:10,"29,2",13:40,13,"4,2","8,3",15:50,"12,7","1019,3",24,"1015,8",00
2018-06-18,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"24,6","0,0","19,9",04:30,"29,4",10:20,99,"4,2","8,3",Varias,"12,4","1019,5",23,"1016,9",17
2018-06-19,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"23,8","0,0","19,3",04:40,"28,3",11:30,10,"3,6","8,9",14:40,"12,9","1020,1",12,"1018,4",19
2018-06-20,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"23,2","0,0","19,1",04:10,"27,2",10:20,14,"3,9","9,2",13:20,"13,0","1019,1",00,"1015,5",17
2018-06-21,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"24,6","0,0","20,7",04:10,"28,4",16:00,12,"3,1","9,2",14:00,"11,4","1017,4",00,"1015,4",17
2018-06-22,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"24,8","0,0","19,6",05:40,"29,9",11:30,12,"3,9","9,2",12:40,"12,5","1016,9",00,"1014,1",17
2018-06-23,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"24,3","0,0","19,3",05:30,"29,3",14:20,15,"3,3","9,2",11:40,"12,0","1015,7",00,"1013,3",17
2018-06-24,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,5","0,0","20,3",05:30,"30,7",14:30,13,"3,1","8,9",10:30,"11,6","1015,5",Varias,"1012,4",17
2018-06-25,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,6","0,0","20,9",05:40,"30,3",13:50,14,"4,4","9,2",12:50,"12,4","1016,6",23,"1014,1",Varias
2018-06-26,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,2","0,0","20,3",04:00,"30,2",15:30,13,"3,9","7,2",12:40,"12,8","1016,9",22,"1014,7",17
2018-06-27,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"24,7","0,0","20,9",03:50,"28,5",13:50,99,"4,4","9,7",Varias,"12,8","1016,7",08,"1012,2",Varias
2018-06-28,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"28,0","0,0","22,0",05:20,"34,1",17:20,29,"3,6","8,9",23:50,"11,0","1012,2",00,"1006,5",17
2018-06-29,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"24,4","0,0","21,1",23:30,"27,6",08:00,06,"5,3","10,8",10:40,"13,4","1009,0",24,"1006,7",Varias
2018-06-30,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,6","0,0","20,7",04:10,"30,5",16:50,20,"3,3","10,3",15:30,"7,1","1010,0",23,"1007,9",18
2018-07-01,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,6","0,0","20,7",02:30,"32,6",15:20,17,"4,2","10,3",14:10,"13,1","1013,3",23,"1009,7",00
2018-07-02,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"27,6","0,0","21,2",04:40,"34,1",16:30,26,"5,3","11,7",07:10,"13,5","1015,0",Varias,"1012,8",17
2018-07-03,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,9","0,0","21,4",20:40,"32,4",13:00,28,"5,0","11,4",05:00,"12,0","1015,0",08,"1012,9",16
2018-07-04,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"27,8","0,0","20,7",01:40,"34,8",13:50,99,"6,1","11,7",Varias,"13,4","1018,2",23,"1013,5",02
2018-07-05,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"29,4","0,0","22,5",23:59,"36,3",15:40,27,"5,8","12,5",06:10,"13,5","1018,5",Varias,"1014,9",18
2018-07-06,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"22,8","0,0","18,6",05:00,"27,0",14:50,29,"4,2","8,9",23:59,"13,3","1019,7",22,"1016,3",Varias
2018-07-07,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,0","0,0","18,9",05:50,"31,0",13:20,16,"4,4","10,8",14:40,"11,7","1017,9",00,"1014,9",17
2018-07-08,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,2","0,0","21,0",05:50,"31,5",11:50,14,"3,9","9,7",15:20,"12,9","1019,2",23,"1015,7",03
2018-07-09,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,4","0,0","21,2",05:00,"31,6",10:30,99,"5,3","8,9",Varias,"13,1","1018,9",00,"1015,5",17
2018-07-10,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"28,8","0,0","21,6",05:00,"36,1",14:10,06,"3,3","10,8",13:10,"13,0","1016,9",00,"1012,3",18
2018-07-11,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"31,4","0,0","26,0",20:50,"36,9",14:20,26,"5,3","13,3",04:20,"12,4","1013,4",00,"1009,7",17
2018-07-12,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,5","0,0","23,2",23:40,"29,8",09:10,28,"6,1","12,8",06:20,"13,1","1014,0",10,"1011,1",04
2018-07-13,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,1","0,0","20,1",02:50,"32,1",14:20,17,"6,1","10,8",13:20,"13,2","1016,6",Varias,"1013,1",03
2018-07-14,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,0","0,0","18,9",05:50,"33,0",15:00,17,"4,2","10,3",17:20,"12,9","1017,2",09,"1014,2",17
2018-07-15,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"28,1","0,0","21,0",05:30,"35,2",15:40,27,"6,7","13,3",08:10,"12,5","1018,0",24,"1014,1",16
2018-07-16,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"27,8","0,0","19,1",23:59,"36,6",15:20,29,"5,6","12,8",04:30,"13,4","1018,4",08,"1013,6",17
2018-07-17,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"23,3","0,0","18,3",04:20,"28,3",13:20,08,"3,6","7,8",14:20,"11,6","1015,7",00,"1013,4",18
2018-07-18,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,0","0,0","20,8",05:40,"31,3",11:20,13,"4,7","8,9",13:40,"12,5","1015,2",23,"1013,3",05
2018-07-19,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,0","0,0","21,3",06:00,"30,8",11:20,11,"4,2","10,8",15:40,"11,0","1015,5",07,"1012,4",18
2018-07-20,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"29,5","0,0","21,1",06:20,"37,9",12:50,28,"3,9","10,8",10:00,"11,9","1013,3",00,"1009,3",18
2018-07-21,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"29,6","0,0","22,2",22:50,"36,9",12:10,17,"6,7","11,7",14:40,"12,4","1012,7",07,"1009,5",17
2018-07-22,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"24,0","0,0","20,1",03:10,"27,9",16:10,99,"3,1","7,8",Varias,"10,6","1015,7",24,"1010,0",02
2018-07-23,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,5","0,0","21,9",23:50,"29,1",12:50,14,"3,3","8,3",15:30,"9,1","1016,5",10,"1013,8",18
2018-07-24,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"24,8","0,0","20,5",04:50,"29,2",23:59,09,"3,9","9,7",13:30,"12,7","1014,9",00,"1010,8",18
2018-07-25,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"27,0","0,0","22,4",23:36,"31,5",08:38,,"4,2",,,"11,7","1013,2",09,"1010,3",17
2018-07-26,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"23,9","0,0","20,5",04:40,"27,3",15:20,11,"3,3","9,2",15:50,"12,9","1013,3",Varias,"1010,5",Varias
2018-07-27,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"24,0","0,0","20,3",04:30,"27,8",16:50,11,"3,6","9,7",16:00,"12,9","1012,4",10,"1010,4",Varias
2018-07-28,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"30,3","0,0","22,5",02:00,"38,1",17:00,18,"5,0","10,3",14:40,"13,1","1013,4",23,"1010,0",17
2018-07-29,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"33,2","0,0","26,4",03:50,"39,9",15:40,28,"5,8","11,7",08:20,"13,2","1014,5",10,"1011,7",18
2018-07-30,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"30,3","0,0","21,4",23:40,"39,2",14:30,28,"6,1","14,4",07:10,"13,0","1014,2",Varias,"1011,5",17
2018-07-31,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,4","0,0","19,8",03:40,"30,9",09:50,12,"3,6","9,2",13:30,"12,6","1014,5",11,"1012,6",18
2018-08-01,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,7","0,0","22,3",04:50,"31,1",16:30,99,"4,4","8,3",Varias,"11,3","1015,5",24,"1013,0",07
2018-08-02,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"26,5","0,0","22,8",05:40,"30,2",14:00,13,"3,6","9,7",10:50,"11,9","1017,4",23,"1014,9",04
2018-08-03,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"25,4","0,0","21,4",05:40,"29,3",12:20,13,"4,4","8,3",10:00,"12,0","1017,4",10,"1014,0",18
2018-08-04,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"27,0","0,0","23,2",05:30,"30,8",12:10,11,"2,8","8,3",11:50,"11,2","1016,7",11,"1014,0",02
2018-08-05,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"28,0","0,0","22,5",03:40,"33,5",13:40,10,"3,3","7,8",10:50,"11,9","1016,1",10,"1013,7",Varias
2018-08-06,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"28,7","0,0","22,6",05:40,"34,8",12:20,99,"4,2","6,7",Varias,"12,0","1015,2",00,"1011,3",18
2018-08-07,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"28,8","0,0","22,8",06:10,"34,9",11:10,14,"4,2","9,2",13:40,"9,9","1012,5",00,"1008,9",18
2018-08-08,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"28,6","0,0","23,9",06:10,"33,2",14:10,14,"4,4","10,3",15:20,"11,9","1013,9",23,"1010,1",16
2018-08-09,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"29,2","0,0","23,5",05:10,"35,0",15:30,99,"5,0","9,7",Varias,"12,6","1014,5",24,"1011,6",18
